Transaction ID,Date,Customer Name,Product Category,Product Name,Quantity,Price,Total Amount,Payment Method,Country
5559,,John Doe,Electronics,Laptop,3,20.0,20.19,Debit,USA
5486,2024/12/09,Wei Zhang,Fruits,Apple,,15.0,483.77,Debit,U.S.A.
8313,2024/12/09,,,,2,10.5,444.92,,U.S.A.
1590,12/11/2024,John Doe,Fruits,Apple,,10.5,123.39,CASH,India
3041,2024-12-10,Maria Lopez,Electronics,Table,10,10.5,376.89,Credit Card,U.S.A.
9858,2024/12/09,Ali Khan,Fruits,Banana,2,15.0,136.55,,China
4708,2024/12/09,Jane Smith,Clothing,Shirt,10,,96.66,Debit,U.S.A.
9061,,Maria Lopez,Electronics,Laptop,10,8,429.02,Cash,United States
9134,"Dec 11, 2024",Ali Khan,Vegetables,Tomato,1,20.0,308.0,CASH,
1290,2024/12/09,,Clothing,Shirt,,10.5,,,INDIA
8875,2024/12/09,Wei Zhang,Household,Table,,15 USD,372.65,Cash,India
4941,2024-12-10,Wei Zhang,Electronics,Laptop,Five,15.0,200.99,Cash,INDIA
9209,2024/12/09,Maria Lopez,Electronics,Laptop,2,20.0,23.71,,
5018,2024-12-10,Maria Lopez,Clothing,Shirt,Five,,379.3,,USA
6557,12/11/2024,Jane Smith,,,2,15 USD,353.88,CASH,United States
7088,2024-12-10,John Doe,Electronics,Laptop,3,15 USD,291.2,Debit,United States
9732,,,,,3,8,178.85,Credit Card,INDIA
6526,2024/12/09,,Fruits,Apple,3,8,309.45,Debit,Germany
6298,"Dec 11, 2024",,Electronics,Laptop,2,,,CASH,USA
6499,2024-12-10,,Fruits,Apple,,10.5,94.96,Cash,India
8313,,John Doe,,,Five,,462.56,Paypal,USA
3191,,Ali Khan,Vegetables,Tomato,1,20.0,371.72,CASH,India
3644,2024-12-10,,Electronics,Laptop,,8,210.09,Paypal,United States
9493,2024-12-10,Wei Zhang,Electronics,Table,3,15.0,466.75,Debit,United States
5454,,,,,10,15 USD,67.43,Cash,INDIA
8896,"Dec 11, 2024",Ali Khan,,,1,8,,Cash,Germany
7993,"Dec 11, 2024",Wei Zhang,Vegetables,Banana,Five,8,245.84,CASH,
3763,2024/12/09,Jane Smith,Clothing,Shirt,Five,15 USD,454.85,CASH,USA
5734,2024/12/09,,Fruits,Apple,Five,,,,China
8685,2024/12/09,Maria Lopez,Fruits,Apple,Five,8,215.64,CASH,USA
1441,2024/12/09,,Clothing,Shirt,3,,217.07,Debit,China
4557,"Dec 11, 2024",,Clothing,Shirt,3,,58.3,Cash,
6164,2024/12/09,Wei Zhang,Household,Table,Five,15 USD,137.88,,United States
8516,2024-12-10,Ali Khan,Vegetables,Tomato,2,10.5,375.35,,U.S.A.
8030,12/11/2024,Maria Lopez,Fruits,Apple,3,8,35.34,Paypal,INDIA
1615,,John Doe,Clothing,Shirt,3,8,305.89,Debit,Germany
1550,2024-12-10,John Doe,Clothing,Shirt,3,20.0,140.44,Paypal,India
1069,12/11/2024,,Household,Table,10,20.0,172.39,CASH,
7186,"Dec 11, 2024",Wei Zhang,Household,Table,10,,237.09,,Germany
1724,2024/12/09,,Fruits,Apple,2,,282.94,CASH,INDIA
6309,12/11/2024,,Clothing,Shirt,1,10.5,243.1,Paypal,INDIA
5544,2024/12/09,Ali Khan,Household,Table,2,10.5,301.99,Debit,USA
9113,2024/12/09,,Household,Table,3,15 USD,320.84,,INDIA
9023,2024/12/09,,Household,Table,10,,356.38,,India
7762,12/11/2024,,Fruits,Apple,Five,8,,Paypal,INDIA
6519,,Ali Khan,,,10,20.0,208.06,CASH,USA
9140,,,Electronics,Laptop,Five,8,435.46,Cash,China
8339,12/11/2024,,Household,Table,2,15.0,87.67,CASH,Germany
8325,2024/12/09,,Clothing,Shirt,,10.5,,Debit,
3939,2024-12-10,Maria Lopez,Clothing,Shirt,10,15.0,271.98,Paypal,U.S.A.
6930,12/11/2024,,Fruits,Apple,Five,8,254.32,Credit Card,USA
5599,"Dec 11, 2024",,Clothing,Shirt,10,20.0,238.0,,India
2763,"Dec 11, 2024",John Doe,Electronics,Laptop,1,10.5,485.63,Debit,United States
5820,2024/12/09,Maria Lopez,Vegetables,Tomato,,10.5,237.72,Debit,United States
9576,2024/12/09,Ali Khan,Vegetables,Banana,Five,15.0,267.77,Cash,INDIA
8941,12/11/2024,,Electronics,Laptop,1,8,498.66,Credit Card,
5449,2024/12/09,John Doe,Electronics,Laptop,3,20.0,263.61,Credit Card,India
7831,,,Electronics,Laptop,3,20.0,,Cash,China
4872,12/11/2024,,,,3,,97.87,Debit,Germany
7194,,Ali Khan,Electronics,Laptop,10,10.5,36.04,Cash,China
3154,12/11/2024,Maria Lopez,Clothing,Shirt,3,10.5,327.43,Debit,USA
2716,12/11/2024,Jane Smith,Vegetables,Banana,2,10.5,,Cash,USA
3746,12/11/2024,,Vegetables,Tomato,3,,342.48,Debit,India
8363,"Dec 11, 2024",,Electronics,Laptop,3,,316.97,Debit,U.S.A.
3140,2024/12/09,Jane Smith,Vegetables,Tomato,2,,426.68,Paypal,
1058,,John Doe,Electronics,Laptop,10,15 USD,109.88,Paypal,India
8865,"Dec 11, 2024",Jane Smith,Household,Table,1,15.0,232.51,Paypal,India
6298,2024/12/09,,Vegetables,Tomato,2,,167.91,Debit,INDIA
3499,,,Fruits,Banana,1,15.0,24.88,Paypal,India
3224,2024/12/09,John Doe,Electronics,Laptop,10,,53.23,Paypal,China
3116,"Dec 11, 2024",,Vegetables,Tomato,2,8,175.91,Debit,INDIA
2392,12/11/2024,,Clothing,Shirt,2,15 USD,146.9,CASH,India
5579,,Ali Khan,Clothing,Shirt,Five,20.0,327.89,Debit,United States
3034,2024/12/09,Ali Khan,Vegetables,Tomato,1,10.5,,Credit Card,India
7212,2024/12/09,Jane Smith,,,1,8,366.7,Debit,INDIA
7041,,Jane Smith,,,10,8,203.93,Credit Card,China
3025,2024-12-10,Ali Khan,Household,Table,,,,Paypal,INDIA
7741,2024/12/09,Maria Lopez,Household,Table,,10.5,283.91,Credit Card,China
8457,2024-12-10,Wei Zhang,Household,Table,3,20.0,,CASH,U.S.A.
8276,12/11/2024,Wei Zhang,Fruits,Apple,3,10.5,332.79,Paypal,India
1489,2024-12-10,Maria Lopez,Vegetables,Tomato,3,8,127.85,,INDIA
1719,,Jane Smith,,,,15.0,360.02,,
1998,"Dec 11, 2024",Ali Khan,Vegetables,Banana,Five,15.0,321.25,Paypal,INDIA
6874,2024/12/09,Maria Lopez,Clothing,Shirt,3,,273.43,Cash,China
5524,,Ali Khan,Fruits,Apple,10,15 USD,60.8,Debit,U.S.A.
3192,"Dec 11, 2024",John Doe,Household,Table,10,15 USD,198.22,Credit Card,China
1446,12/11/2024,John Doe,Vegetables,Tomato,Five,20.0,147.16,CASH,Germany
8845,"Dec 11, 2024",John Doe,Electronics,Laptop,10,8,387.96,,U.S.A.
1522,2024-12-10,Wei Zhang,,,10,,184.16,Paypal,Germany
6187,2024-12-10,,Electronics,Laptop,Five,15.0,247.77,Paypal,USA
4762,12/11/2024,Ali Khan,Clothing,Shirt,,10.5,382.28,,INDIA
7162,,Maria Lopez,Household,Table,,20.0,368.71,Credit Card,United States
9408,"Dec 11, 2024",John Doe,,,3,15 USD,322.46,Debit,U.S.A.
3522,12/11/2024,Maria Lopez,Electronics,Laptop,Five,10.5,414.58,,U.S.A.
6448,,Wei Zhang,Vegetables,Tomato,,15 USD,470.15,Cash,United States
6416,2024-12-10,Jane Smith,Fruits,Apple,,,459.28,Cash,U.S.A.
4174,2024/12/09,John Doe,Vegetables,Tomato,10,10.5,77.97,Cash,China
0,12/11/2024,Maria Lopez,Electronics,Laptop,10,8,,Paypal,U.S.A.
7130,"Dec 11, 2024",Ali Khan,Vegetables,Tomato,3,15.0,,Cash,Germany
3040,2024/12/09,,,,,15.0,233.25,Cash,India
2051,12/11/2024,John Doe,Clothing,Shirt,,15 USD,443.62,Debit,U.S.A.
4036,,John Doe,Electronics,Laptop,Five,20.0,76.11,CASH,Germany
9883,2024/12/09,Maria Lopez,Electronics,Laptop,1,15 USD,343.79,CASH,U.S.A.
7598,2024-12-10,,Household,Table,1,20.0,,CASH,USA
3244,2024/12/09,Jane Smith,,,10,15 USD,210.1,Cash,India
6036,,Wei Zhang,Vegetables,Tomato,10,8,211.62,Credit Card,
5535,"Dec 11, 2024",Maria Lopez,Vegetables,Tomato,2,15.0,,Credit Card,INDIA
7268,2024-12-10,Wei Zhang,Fruits,Apple,2,15 USD,370.1,Cash,United States
3589,,,Electronics,Table,2,,383.6,CASH,Germany
3913,2024/12/09,Ali Khan,Fruits,Apple,3,,12.25,CASH,Germany
3026,2024-12-10,,Clothing,Shirt,2,15.0,175.01,,U.S.A.
5017,2024-12-10,Ali Khan,Fruits,Apple,Five,8,437.86,,United States
7800,"Dec 11, 2024",Wei Zhang,,,1,15 USD,253.23,Debit,INDIA
9023,2024-12-10,Jane Smith,Vegetables,Tomato,Five,,219.07,Credit Card,INDIA
9120,2024/12/09,John Doe,Electronics,Table,10,10.5,284.23,,U.S.A.
2665,2024/12/09,,Electronics,Laptop,3,20.0,463.57,,China
5360,2024/12/09,Ali Khan,Vegetables,Tomato,1,,488.16,Debit,
1131,12/11/2024,,,,Five,20.0,224.97,,USA
8275,,John Doe,,,,20.0,371.23,Credit Card,Germany
3225,2024-12-10,Ali Khan,Vegetables,Tomato,1,15.0,125.75,Cash,INDIA
1310,12/11/2024,Maria Lopez,Clothing,Shirt,3,,414.82,Credit Card,United States
9684,2024-12-10,Wei Zhang,Household,Table,Five,15.0,343.64,Paypal,
4767,2024/12/09,Jane Smith,Clothing,Shirt,1,8,451.62,Paypal,China
6326,12/11/2024,Maria Lopez,Electronics,Laptop,1,15 USD,167.28,Cash,United States
3338,12/11/2024,Maria Lopez,,,Five,10.5,202.6,Paypal,INDIA
6747,2024/12/09,,Fruits,Apple,,10.5,144.35,CASH,
5644,,Wei Zhang,Electronics,Laptop,2,10.5,419.05,Credit Card,
4687,"Dec 11, 2024",Wei Zhang,Clothing,Shirt,,10.5,435.07,,USA
6115,"Dec 11, 2024",John Doe,Electronics,Laptop,Five,10.5,349.47,Cash,INDIA
2497,12/11/2024,Maria Lopez,Fruits,Apple,10,,120.96,Paypal,Germany
2058,2024-12-10,Wei Zhang,Fruits,Banana,3,8,132.19,Debit,United States
4171,2024/12/09,Maria Lopez,Fruits,Banana,Five,15.0,68.52,Credit Card,Germany
4861,"Dec 11, 2024",,Electronics,Laptop,1,15 USD,228.63,,United States
7776,,John Doe,Fruits,Apple,Five,15 USD,462.94,CASH,INDIA
1366,"Dec 11, 2024",,Household,Table,3,10.5,487.09,,USA
7270,"Dec 11, 2024",,,,,8,26.02,Paypal,India
5483,,John Doe,Vegetables,Tomato,2,8,442.3,,Germany
1987,12/11/2024,,Vegetables,Tomato,1,15 USD,334.37,Credit Card,Germany
3579,,John Doe,Household,Table,2,8,108.89,CASH,INDIA
3148,2024-12-10,Ali Khan,Household,Table,,20.0,499.29,CASH,U.S.A.
5310,,Jane Smith,Electronics,Laptop,10,20.0,449.18,Paypal,United States
4465,2024/12/09,Wei Zhang,Household,Table,10,15.0,372.21,CASH,U.S.A.
2266,"Dec 11, 2024",Wei Zhang,,,1,8,397.63,Credit Card,
4193,2024-12-10,,Vegetables,Tomato,10,15.0,369.55,Credit Card,INDIA
5230,"Dec 11, 2024",Ali Khan,Vegetables,Tomato,10,8,328.25,Paypal,United States
3218,,,Fruits,Apple,Five,10.5,361.05,Credit Card,United States
6430,2024-12-10,Wei Zhang,Household,Table,3,15 USD,300.51,Debit,
7728,2024/12/09,Wei Zhang,Household,Table,Five,20.0,159.54,,China
4905,2024/12/09,Jane Smith,Household,Table,2,,216.81,,USA
5598,2024/12/09,John Doe,Vegetables,Tomato,2,20.0,303.62,CASH,INDIA
3485,2024/12/09,John Doe,,,2,8,378.72,Cash,U.S.A.
3325,"Dec 11, 2024",,Electronics,Laptop,2,15.0,61.43,CASH,China
3622,2024/12/09,Wei Zhang,Vegetables,Tomato,,8,185.21,Cash,USA
8526,"Dec 11, 2024",Maria Lopez,Clothing,Shirt,,15.0,469.07,,India
1018,2024-12-10,Wei Zhang,Household,Table,2,8,289.76,CASH,U.S.A.
7973,"Dec 11, 2024",Jane Smith,,,10,,116.05,Credit Card,China
3139,2024-12-10,John Doe,Household,Table,10,15 USD,67.68,Debit,
5267,,Ali Khan,Electronics,Laptop,,,,Cash,United States
6847,"Dec 11, 2024",Ali Khan,Household,Table,1,15.0,88.27,Debit,India
1523,2024/12/09,,,,2,15 USD,33.53,Cash,INDIA
4975,2024-12-10,,Vegetables,Tomato,3,8,60.86,Debit,USA
7104,2024-12-10,Ali Khan,,,10,15 USD,153.38,Debit,Germany
3825,,Jane Smith,Household,Table,10,10.5,326.71,CASH,USA
2667,2024-12-10,,Clothing,Shirt,Five,15.0,379.72,Credit Card,INDIA
4352,2024-12-10,Wei Zhang,Vegetables,Tomato,10,10.5,34.7,Cash,Germany
7322,12/11/2024,,,,3,15.0,400.68,CASH,USA
6240,2024-12-10,,Electronics,Laptop,2,8,14.96,Paypal,INDIA
9503,2024/12/09,Jane Smith,Fruits,Apple,,20.0,425.44,Credit Card,U.S.A.
4823,2024-12-10,Maria Lopez,Clothing,Shirt,,20.0,243.51,Debit,
8393,2024-12-10,John Doe,Vegetables,Tomato,2,,477.74,Credit Card,United States
8250,"Dec 11, 2024",,Household,Table,2,10.5,314.53,Cash,USA
7837,2024/12/09,John Doe,Vegetables,Tomato,,15.0,428.03,CASH,U.S.A.
4069,,John Doe,Clothing,Shirt,2,,361.28,,United States
7231,"Dec 11, 2024",Wei Zhang,Household,Table,1,10.5,342.29,Credit Card,India
1642,2024-12-10,Jane Smith,Electronics,Laptop,Five,20.0,499.35,Credit Card,INDIA
6809,"Dec 11, 2024",Maria Lopez,Household,Table,2,10.5,476.56,CASH,India
1600,12/11/2024,Wei Zhang,Household,Table,1,15 USD,264.7,Debit,Germany
5692,,John Doe,Household,Table,3,20.0,322.03,Credit Card,United States
3939,"Dec 11, 2024",,Electronics,Laptop,2,8,66.06,CASH,Germany
7865,2024-12-10,Jane Smith,Vegetables,Tomato,Five,20.0,326.2,Debit,
2934,12/11/2024,Wei Zhang,Household,Table,,20.0,144.24,Paypal,
5702,12/11/2024,,Electronics,Laptop,Five,10.5,412.4,CASH,Germany
7439,,Jane Smith,Vegetables,Banana,Five,,373.72,,U.S.A.
6554,,Wei Zhang,,,10,20.0,86.69,Debit,U.S.A.
9972,"Dec 11, 2024",Maria Lopez,,,Five,,342.82,,Germany
2200,2024/12/09,John Doe,Fruits,Apple,Five,15.0,494.44,Paypal,INDIA
5447,,Maria Lopez,Electronics,Laptop,Five,20.0,,Debit,Germany
5163,,,Fruits,Apple,10,20.0,268.54,Cash,INDIA
4879,2024-12-10,,Clothing,Shirt,1,10.5,,CASH,India
9956,12/11/2024,,Vegetables,Tomato,,15.0,134.01,Cash,U.S.A.
7223,12/11/2024,Ali Khan,Vegetables,Tomato,10,,216.38,CASH,India
6198,2024-12-10,,Electronics,Laptop,1,15.0,386.03,Paypal,U.S.A.
2191,2024-12-10,,Household,Table,,10.5,118.96,Paypal,
1175,2024-12-10,,,,3,15 USD,116.18,CASH,India
1559,2024-12-10,Wei Zhang,Electronics,Laptop,10,20.0,209.23,Paypal,USA
0,2024/12/09,Jane Smith,Vegetables,Banana,Five,8,197.48,Debit,India
4638,2024-12-10,,,,10,8,256.77,Credit Card,India
1435,2024-12-10,Ali Khan,Clothing,Shirt,10,15.0,,Credit Card,USA
4346,,Maria Lopez,Fruits,Apple,Five,15 USD,219.75,Credit Card,United States
2412,12/11/2024,,Household,Table,10,15 USD,444.52,,U.S.A.
2423,"Dec 11, 2024",Wei Zhang,Clothing,Shirt,2,10.5,478.45,Debit,United States
6539,"Dec 11, 2024",Maria Lopez,Vegetables,Tomato,10,15 USD,,Cash,Germany
2234,,Wei Zhang,Household,Table,10,8,362.28,,China
3997,12/11/2024,,Electronics,Laptop,10,,263.57,Paypal,INDIA
7977,2024/12/09,,Vegetables,Tomato,1,15.0,119.68,Cash,U.S.A.
7059,2024/12/09,,Fruits,Apple,Five,10.5,459.51,,INDIA
1708,,John Doe,Clothing,Shirt,3,10.5,340.73,Cash,Germany
5122,12/11/2024,Ali Khan,Electronics,Laptop,Five,15.0,122.84,Cash,India
2218,2024/12/09,John Doe,Fruits,Banana,2,15 USD,351.73,Cash,U.S.A.
8562,2024/12/09,,Household,Table,2,15 USD,293.99,Paypal,U.S.A.
3840,,John Doe,Fruits,Apple,3,8,,Cash,China
7424,"Dec 11, 2024",,Clothing,Shirt,,15.0,387.99,Paypal,INDIA
1745,2024/12/09,Wei Zhang,Vegetables,Tomato,,15.0,333.02,Credit Card,Germany
1325,12/11/2024,Jane Smith,Household,Table,Five,15 USD,108.84,Credit Card,China
8237,2024-12-10,,Electronics,Laptop,3,10.5,,Credit Card,Germany
7929,2024/12/09,Wei Zhang,Vegetables,Banana,1,,340.24,Cash,India
6995,2024-12-10,Ali Khan,Vegetables,Tomato,2,15.0,372.72,Debit,India
6578,2024/12/09,,Vegetables,Tomato,Five,20.0,79.23,Debit,
7354,2024/12/09,John Doe,Fruits,Apple,3,10.5,87.9,,China
3296,"Dec 11, 2024",Ali Khan,Clothing,Shirt,Five,8,348.64,Cash,INDIA
9002,"Dec 11, 2024",John Doe,Fruits,Apple,2,20.0,211.62,CASH,United States
6675,12/11/2024,Ali Khan,Fruits,Apple,1,15.0,15.39,Credit Card,China
9729,,,Household,Table,10,,165.25,,United States
6734,,Ali Khan,Electronics,Laptop,Five,10.5,51.67,CASH,U.S.A.
6987,12/11/2024,Wei Zhang,Clothing,Shirt,1,15 USD,,Paypal,United States
6532,2024/12/09,Maria Lopez,Fruits,Apple,,15.0,299.26,Debit,
9662,12/11/2024,Maria Lopez,Household,Table,1,20.0,,Debit,USA
5200,12/11/2024,Maria Lopez,Household,Table,10,15 USD,238.29,Credit Card,China
9416,"Dec 11, 2024",Wei Zhang,Fruits,Apple,,20.0,,Debit,Germany
7533,,,Fruits,Apple,2,15.0,134.64,Paypal,USA
7636,,John Doe,Household,Table,3,20.0,227.46,Credit Card,India
2793,2024/12/09,Jane Smith,Clothing,Shirt,1,20.0,290.13,Cash,
9444,2024-12-10,Jane Smith,,,2,15.0,422.84,Cash,INDIA
6337,2024-12-10,John Doe,Clothing,Shirt,,,337.03,Cash,USA
2930,"Dec 11, 2024",,,,2,10.5,331.23,Debit,United States
5190,"Dec 11, 2024",,Fruits,Apple,Five,10.5,104.95,Cash,
6687,,Wei Zhang,Vegetables,Banana,,,105.69,Credit Card,Germany
4183,2024-12-10,Wei Zhang,,,2,8,163.26,Paypal,India
3901,12/11/2024,John Doe,,,Five,20.0,49.4,Debit,United States
8121,12/11/2024,,,,1,15.0,366.69,Cash,U.S.A.
9218,"Dec 11, 2024",,Fruits,Apple,3,10.5,276.51,,India
7122,"Dec 11, 2024",,Fruits,Apple,1,15 USD,356.27,,U.S.A.
3977,2024-12-10,Jane Smith,Electronics,Laptop,Five,,421.77,,India
3476,"Dec 11, 2024",Jane Smith,Electronics,Laptop,10,15.0,,Credit Card,India
3266,2024/12/09,Ali Khan,Clothing,Shirt,,10.5,348.87,Debit,
0,,,Fruits,Apple,Five,8,230.46,Debit,Germany
7969,2024-12-10,Jane Smith,Electronics,Laptop,3,15.0,143.31,,United States
7489,,Maria Lopez,Clothing,Shirt,Five,10.5,57.28,Debit,India
9017,,Wei Zhang,Fruits,Apple,10,10.5,25.13,Debit,China
0,2024/12/09,Maria Lopez,Vegetables,Tomato,3,10.5,272.01,Debit,Germany
4417,12/11/2024,,Vegetables,Tomato,Five,,151.99,Cash,United States
5442,12/11/2024,,Clothing,Shirt,3,15.0,39.2,Debit,China
4613,2024-12-10,,Household,Table,3,,,Credit Card,China
5748,"Dec 11, 2024",Maria Lopez,Electronics,Table,3,8,197.37,Paypal,INDIA
7052,"Dec 11, 2024",Ali Khan,,,1,10.5,341.95,Cash,INDIA
7247,2024/12/09,,Electronics,Laptop,2,8,161.84,Debit,INDIA
2082,"Dec 11, 2024",Jane Smith,Household,Table,10,15 USD,,Cash,USA
5214,,,Household,Table,3,15.0,283.32,Credit Card,U.S.A.
4613,2024/12/09,,Fruits,Apple,,10.5,,Credit Card,INDIA
9722,12/11/2024,John Doe,Vegetables,Tomato,10,8,363.26,,Germany
7037,2024-12-10,,Household,Table,3,,29.18,CASH,U.S.A.
8464,"Dec 11, 2024",,,,2,15 USD,,CASH,India
7881,12/11/2024,John Doe,,,2,20.0,398.97,Credit Card,U.S.A.
5192,"Dec 11, 2024",John Doe,Vegetables,Banana,1,10.5,447.6,CASH,India
8179,,John Doe,Fruits,Apple,10,15.0,245.53,Paypal,China
1137,"Dec 11, 2024",,Electronics,Laptop,3,15 USD,477.98,Credit Card,India
5883,,John Doe,Fruits,Apple,3,15 USD,111.85,Cash,USA
8963,2024/12/09,John Doe,Household,Table,1,,,Cash,China
3239,12/11/2024,,Fruits,Apple,1,8,397.99,Paypal,India
2336,,,,,Five,20.0,267.25,,INDIA
6957,12/11/2024,Wei Zhang,,,2,15.0,,CASH,United States
8784,2024/12/09,Jane Smith,Fruits,Apple,2,20.0,,Credit Card,Germany
8305,"Dec 11, 2024",Wei Zhang,Fruits,Apple,1,8,,,U.S.A.
5458,,,Clothing,Shirt,,20.0,322.67,Credit Card,United States
2104,2024/12/09,Wei Zhang,,,3,15 USD,115.21,Debit,United States
1199,2024-12-10,Maria Lopez,Clothing,Shirt,,15.0,,Debit,USA
1084,"Dec 11, 2024",,Electronics,Laptop,2,15 USD,167.71,Credit Card,U.S.A.
5515,12/11/2024,John Doe,Electronics,Laptop,3,20.0,,Cash,China
5797,,,Clothing,Shirt,2,20.0,98.42,,India
6158,2024/12/09,Ali Khan,Fruits,Apple,Five,,245.59,Debit,U.S.A.
7206,,Maria Lopez,Electronics,Laptop,,15.0,367.71,,U.S.A.
7665,"Dec 11, 2024",,Fruits,Apple,3,10.5,,Debit,India
6300,"Dec 11, 2024",,Electronics,Laptop,3,10.5,68.37,Paypal,USA
5781,12/11/2024,,Vegetables,Tomato,3,15.0,411.17,Cash,INDIA
1147,2024/12/09,,,,,10.5,359.23,Debit,Germany
8795,12/11/2024,John Doe,Electronics,Laptop,1,10.5,430.88,Cash,United States
2075,12/11/2024,Ali Khan,Household,Table,2,15 USD,324.77,,
2097,"Dec 11, 2024",,,,2,,,Debit,Germany
2777,2024-12-10,Maria Lopez,Household,Table,10,15 USD,393.67,Cash,
2815,,Maria Lopez,,,Five,15.0,397.42,Paypal,China
6500,12/11/2024,John Doe,Vegetables,Tomato,,8,97.65,,INDIA
4102,"Dec 11, 2024",John Doe,Fruits,Apple,Five,,346.4,Cash,USA
1511,"Dec 11, 2024",John Doe,Household,Table,Five,,318.26,CASH,United States
6243,12/11/2024,Wei Zhang,Fruits,Apple,3,15 USD,481.99,,
8317,,Ali Khan,,,Five,15 USD,309.09,Paypal,INDIA
3105,2024-12-10,Maria Lopez,Household,Table,2,8,359.02,Paypal,United States
1636,,Wei Zhang,Vegetables,Tomato,,8,480.81,Paypal,
4601,12/11/2024,Jane Smith,Fruits,Apple,Five,,34.32,,India
9421,,Ali Khan,Clothing,Shirt,,10.5,153.49,,Germany
8556,2024/12/09,,Household,Table,Five,15.0,486.51,CASH,U.S.A.
1881,2024-12-10,Wei Zhang,Fruits,Apple,10,20.0,488.02,Cash,India
3156,12/11/2024,,Electronics,Laptop,10,15 USD,,Paypal,USA
3654,2024-12-10,Maria Lopez,Clothing,Shirt,1,15 USD,403.32,CASH,U.S.A.
3621,"Dec 11, 2024",Wei Zhang,Clothing,Shirt,,8,78.08,Cash,United States
3701,,Ali Khan,,,Five,10.5,239.43,Paypal,USA
9491,,Jane Smith,Household,Table,Five,,335.22,CASH,United States
1681,"Dec 11, 2024",Ali Khan,Vegetables,Tomato,,10.5,258.58,Cash,U.S.A.
2808,,Wei Zhang,Fruits,Banana,3,8,185.45,Paypal,India
3307,2024-12-10,Jane Smith,Electronics,Laptop,1,15 USD,294.64,CASH,USA
6013,2024-12-10,,Vegetables,Banana,3,20.0,494.65,Cash,U.S.A.
1618,12/11/2024,John Doe,,,2,10.5,16.78,,China
3718,12/11/2024,Maria Lopez,,,10,8,492.62,Paypal,Germany
5000,12/11/2024,,Electronics,Laptop,1,10.5,342.32,CASH,INDIA
8741,2024/12/09,Maria Lopez,Clothing,Shirt,,15 USD,323.08,,United States
1985,2024-12-10,Ali Khan,,,2,,489.96,CASH,U.S.A.
2099,"Dec 11, 2024",John Doe,Vegetables,Tomato,10,10.5,303.29,Credit Card,USA
2880,,Wei Zhang,Electronics,Laptop,2,8,268.17,Credit Card,China
9546,2024/12/09,John Doe,Fruits,Apple,3,8,135.57,Paypal,USA
3337,2024/12/09,Ali Khan,Clothing,Shirt,2,15 USD,287.14,Cash,India
9165,2024-12-10,John Doe,Vegetables,Tomato,10,8,369.19,Credit Card,Germany
6024,12/11/2024,Maria Lopez,Fruits,Apple,3,15.0,,,India
9809,2024-12-10,Maria Lopez,Household,Table,1,8,184.6,CASH,
1016,2024/12/09,Wei Zhang,,,10,15.0,475.9,Paypal,United States
9080,2024/12/09,Jane Smith,Clothing,Shirt,10,,161.15,,USA
3625,2024/12/09,John Doe,Fruits,Apple,10,8,150.32,Debit,USA
8840,,Maria Lopez,Clothing,Shirt,3,15 USD,437.7,Credit Card,India
3753,2024/12/09,Maria Lopez,,,10,8,474.47,Debit,INDIA
2441,12/11/2024,Maria Lopez,Fruits,Apple,Five,8,327.86,Credit Card,INDIA
5422,2024-12-10,John Doe,Electronics,Laptop,,8,321.55,CASH,Germany
3509,2024/12/09,Jane Smith,Household,Table,,10.5,257.91,Paypal,United States
6135,2024/12/09,Maria Lopez,Clothing,Shirt,,,383.56,Paypal,Germany
6595,2024-12-10,Jane Smith,Electronics,Laptop,,,307.26,Credit Card,USA
7250,,,,,10,10.5,451.96,Cash,India
2048,2024-12-10,Ali Khan,Fruits,Apple,2,,436.21,Debit,India
3435,2024-12-10,Ali Khan,Fruits,Apple,3,20.0,433.82,,U.S.A.
5795,,Wei Zhang,Electronics,Laptop,,,215.27,,Germany
4555,2024-12-10,,Fruits,Apple,2,10.5,262.41,Credit Card,United States
3235,12/11/2024,,Fruits,Banana,,15 USD,64.79,Paypal,India
3800,,,Electronics,Laptop,10,10.5,421.75,Debit,India
3220,2024-12-10,,Clothing,Shirt,Five,8,49.43,,United States
1160,"Dec 11, 2024",Jane Smith,Household,Table,3,8,349.28,Debit,Germany
2055,,Wei Zhang,Electronics,Laptop,10,8,154.56,CASH,Germany
5910,2024/12/09,,Household,Table,1,10.5,38.14,Paypal,
7492,2024-12-10,John Doe,Electronics,Table,10,10.5,38.66,Credit Card,India
8988,2024-12-10,Jane Smith,Vegetables,Tomato,1,10.5,85.13,Debit,USA
5274,"Dec 11, 2024",Maria Lopez,Vegetables,Tomato,10,10.5,,CASH,INDIA
9502,2024-12-10,Ali Khan,Fruits,Apple,3,10.5,,Debit,U.S.A.
6412,12/11/2024,Wei Zhang,Clothing,Shirt,1,,185.32,Cash,
9399,2024-12-10,Maria Lopez,Clothing,Shirt,1,8,468.53,Cash,India
4428,2024/12/09,John Doe,Household,Table,10,15.0,78.35,CASH,Germany
5978,"Dec 11, 2024",Maria Lopez,Vegetables,Banana,2,15 USD,285.96,CASH,
2439,2024/12/09,,Household,Table,3,,433.27,Debit,India
9163,,Maria Lopez,Electronics,Laptop,10,10.5,266.06,Paypal,Germany
7163,12/11/2024,Ali Khan,Electronics,Laptop,Five,15.0,51.4,Paypal,India
4855,,Ali Khan,Electronics,Laptop,10,10.5,,,USA
